-1.152674,0.937873,0.6068559,0.071544,-0.343638,0.1169062
-1.152674,0.937873,0.6068559,0.071544,-0.343638,0.1169062
-1.142132,0.9289401,0.6139214,0.05640718,0.6199694,0.3805185
-1.142132,0.9289401,0.6139214,0.05640718,0.6199694,0.3805185
-1.141249,0.9137704,0.6133423,0.04130008,0.5406115,0.2893382
-1.144508,0.9064873,0.6106539,0.03641047,0.8985364,0.799294
-1.144508,0.9064873,0.6106539,0.03641047,0.8985364,0.799294
-1.15556,0.889972,0.5986482,0.0361098,0.8534109,0.721027
-1.15556,0.889972,0.5986482,0.0361098,0.8534109,0.721027
-1.138364,0.9411584,0.6243527,0.04678233,0.1282237,0.01627691
-1.138364,0.9411584,0.6243527,0.04678233,0.1282237,0.01627691
-1.153693,1.00471,0.6386345,0.08310159,-0.2647662,0.06940012
-1.153693,1.00471,0.6386345,0.08310159,-0.2647662,0.06940012
-1.210609,0.9492715,0.5945048,0.1074888,0.1746615,0.03020156
-1.210609,0.9492715,0.5945048,0.1074888,0.1746615,0.03020156
-1.220279,0.9941851,0.5907543,0.139882,0.6927707,0.4751319
-1.220279,0.9941851,0.5907543,0.139882,0.6927707,0.4751319
-1.22954,0.9978386,0.5739349,0.1391956,0.8295193,0.6812213
-1.22954,0.9978386,0.5739349,0.1391956,0.8295193,0.6812213
-1.254416,0.9732549,0.4994275,0.2549592,0.1210659,0.01451039
-1.257529,0.9669792,0.5060505,0.2356878,0.2900243,0.08327294
-1.257529,0.9669792,0.5060505,0.2356878,0.2900243,0.08327294
-1.25981,0.9610031,0.5101135,0.2201206,0.4913118,0.2389735
-1.25981,0.9610031,0.5101135,0.2201206,0.4913118,0.2389735
-1.257551,0.9568374,0.5097711,0.2007982,0.6247721,0.3864368
-1.257551,0.9568374,0.5097711,0.2007982,0.6247721,0.3864368
-1.25137,0.9544906,0.5063081,0.1901628,0.7131798,0.5035391
-1.25137,0.9544906,0.5063081,0.1901628,0.7131798,0.5035391
-1.191817,0.9635591,0.8868964,0.1769948,0.3737213,0.1382709
-1.191817,0.9635591,0.8868964,0.1769948,0.3737213,0.1382709
-1.18644,0.9618345,0.887332,0.1721271,0.5084363,0.2559224
-1.18644,0.9618345,0.887332,0.1721271,0.5084363,0.2559224
-1.183495,0.9609127,0.8896918,0.1664142,0.6051602,0.3625567
-1.183495,0.9609127,0.8896918,0.1664142,0.6051602,0.3625567
-1.181379,0.9575604,0.891503,0.1604369,0.7232898,0.5179166
-1.181379,0.9575604,0.891503,0.1604369,0.7232898,0.5179166
-1.178812,0.953948,0.893242,0.1546592,0.7621832,0.5751141
-1.178812,0.953948,0.893242,0.1546592,0.7621832,0.5751141
-1.175945,0.9503016,0.8955824,0.1490624,0.7525829,0.5607172
-1.175945,0.9503016,0.8955824,0.1490624,0.7525829,0.5607172
-1.175148,0.9480905,0.898169,0.1438016,0.7403923,0.5426989
-1.175148,0.9480905,0.898169,0.1438016,0.7403923,0.5426989
-1.176103,0.945928,0.9005397,0.1393804,0.7526999,0.5608915
-1.176103,0.945928,0.9005397,0.1393804,0.7526999,0.5608915
-1.177247,0.9415927,0.9025387,0.13559,0.7727316,0.591143
-1.177247,0.9415927,0.9025387,0.13559,0.7727316,0.591143
