-1.262772,0.9537913,0.1545349,0.486294,0.3517317,0.122478
-1.262772,0.9537913,0.1545349,0.486294,0.3517317,0.122478
-1.260448,0.9538265,0.1514273,0.471327,0.4076694,0.1645324
-1.260448,0.9538265,0.1514273,0.471327,0.4076694,0.1645324
-1.254564,0.9499766,0.1444629,0.4844274,0.4180812,0.173044
-1.254564,0.9499766,0.1444629,0.4844274,0.4180812,0.173044
-1.254564,0.9499766,0.1444629,0.4844274,0.4180812,0.173044
-1.253768,0.9477645,0.1434303,0.4841114,0.4587404,0.2083383
-1.25289,0.9468181,0.1428113,0.4705485,0.4890554,0.2367835
-1.25289,0.9468181,0.1428113,0.4705485,0.4890554,0.2367835
-1.251348,0.9448209,0.1432583,0.4634379,0.4944224,0.242009
-1.251348,0.9448209,0.1432583,0.4634379,0.4944224,0.242009
-1.239128,0.9440105,0.1569415,0.4830447,0.3653227,0.1321261
-1.239128,0.9440105,0.1569415,0.4830447,0.3653227,0.1321261
-1.2191,0.9493226,0.1933388,0.5842018,0.02474931,0.000606403
-1.2191,0.9493226,0.1933388,0.5842018,0.02474931,0.000606403
-1.213511,0.951959,0.203783,0.5759595,0.005365968,2.850567E-05
-1.213511,0.951959,0.203783,0.5759595,0.005365968,2.850567E-05
-1.192517,0.963928,0.2384317,0.3868873,0.1206929,0.01442111
-1.192517,0.963928,0.2384317,0.3868873,0.1206929,0.01442111
-1.185705,0.9686267,0.251946,0.3670506,0.05698985,0.003215364
-1.185705,0.9686267,0.251946,0.3670506,0.05698985,0.003215364
-1.179327,0.9728863,0.265847,0.3485464,0.04487646,0.001993757
-1.179327,0.9728863,0.265847,0.3485464,0.04487646,0.001993757
-1.17353,0.976522,0.2802121,0.3307755,0.05635989,0.003144673
-1.17353,0.976522,0.2802121,0.3307755,0.05635989,0.003144673
-1.168378,0.9800462,0.296495,0.3144246,0.02779761,0.00076498
-1.168378,0.9800462,0.296495,0.3144246,0.02779761,0.00076498
-1.163424,0.9827075,0.3130767,0.2985808,-0.007411957,5.438773E-05
-1.163424,0.9827075,0.3130767,0.2985808,-0.007411957,5.438773E-05
-1.158629,0.9842101,0.3297109,0.2815608,-0.0579173,0.003320869
-1.158629,0.9842101,0.3297109,0.2815608,-0.0579173,0.003320869
-1.155398,0.9839987,0.3458925,0.2655776,-0.02872404,0.00081682
-1.155398,0.9839987,0.3458925,0.2655776,-0.02872404,0.00081682
-1.15337,0.9819925,0.3626782,0.2494878,0.02914076,0.0008406918
-1.15337,0.9819925,0.3626782,0.2494878,0.02914076,0.0008406918
-1.152529,0.9781178,0.3793098,0.2321601,0.02497657,0.0006175906
-1.152529,0.9781178,0.3793098,0.2321601,0.02497657,0.0006175906
-1.150856,0.9733216,0.3950703,0.2215128,0.02402103,0.0005712397
-1.150856,0.9733216,0.3950703,0.2215128,0.02402103,0.0005712397
-1.14877,0.9690318,0.4088736,0.2082447,0.08364452,0.006926442
-1.14877,0.9690318,0.4088736,0.2082447,0.08364452,0.006926442
-1.145873,0.9649599,0.4222247,0.1935652,0.1924171,0.03665411
-1.145873,0.9649599,0.4222247,0.1935652,0.1924171,0.03665411
-1.14287,0.9607341,0.4353185,0.1775041,0.2159345,0.04616143
-1.14287,0.9607341,0.4353185,0.1775041,0.2159345,0.04616143
-1.140189,0.9564666,0.4479503,0.1619201,0.2429329,0.05842623
-1.140189,0.9564666,0.4479503,0.1619201,0.2429329,0.05842623
-1.137628,0.9525184,0.4599733,0.1477411,0.2767663,0.07583361
-1.137628,0.9525184,0.4599733,0.1477411,0.2767663,0.07583361
-1.134455,0.9494734,0.4711617,0.1345985,0.3256279,0.1049732
-1.134455,0.9494734,0.4711617,0.1345985,0.3256279,0.1049732
-1.130123,0.946899,0.4807269,0.1219442,0.3767794,0.1405431
-1.130123,0.946899,0.4807269,0.1219442,0.3767794,0.1405431
-1.125358,0.9440806,0.4897907,0.1089284,0.4778187,0.2260276
-1.125358,0.9440806,0.4897907,0.1089284,0.4778187,0.2260276
-1.121553,0.9412541,0.4976507,0.09638381,0.4869741,0.2347724
-1.121553,0.9412541,0.4976507,0.09638381,0.4869741,0.2347724
-1.117426,0.9382615,0.5034952,0.08871136,0.5743323,0.326559
-1.117426,0.9382615,0.5034952,0.08871136,0.5743323,0.326559
-1.112298,0.9353104,0.5083814,0.08321165,0.6427563,0.4090043
-1.112298,0.9353104,0.5083814,0.08321165,0.6427563,0.4090043
-1.106379,0.9321995,0.5128705,0.07828732,0.6936284,0.4763092
-1.106379,0.9321995,0.5128705,0.07828732,0.6936284,0.4763092
-1.100232,0.9297151,0.5171573,0.07359889,0.6518897,0.4207106
-1.100232,0.9297151,0.5171573,0.07359889,0.6518897,0.4207106
-1.094031,0.9285024,0.5204347,0.06946193,0.659752,0.43092
-1.094031,0.9285024,0.5204347,0.06946193,0.659752,0.43092
-1.114252,0.9049819,0.5426267,0.008285517,-47.43185,2227.282
-1.114252,0.9049819,0.5426267,0.008285517,-47.43185,2227.282
-1.117414,0.9078969,0.5407777,0.008285383,-0.2240901,0.04971419
-1.117414,0.9078969,0.5407777,0.008285383,-0.2240901,0.04971419
-1.117414,0.9078969,0.5407777,0.008285383,-0.2240901,0.04971419
-1.124868,0.9150651,0.5348017,0.008285116,-0.1759875,0.03066187
-1.124868,0.9150651,0.5348017,0.008285116,-0.1759875,0.03066187
-1.146037,0.9307165,0.513192,0.008284965,-0.1001438,0.009928491
-1.146037,0.9307165,0.513192,0.008284965,-0.1001438,0.009928491
-1.153996,0.9360822,0.5027917,0.008284876,-0.1642475,0.02670747
-1.153996,0.9360822,0.5027917,0.008284876,-0.1642475,0.02670747
-1.164327,0.9414159,0.4909889,0.008284501,-0.2059048,0.04197282
-1.164327,0.9414159,0.4909889,0.008284501,-0.2059048,0.04197282
-1.176265,0.9468872,0.4784634,0.0082843,-0.2478564,0.06081848
-1.176265,0.9468872,0.4784634,0.0082843,-0.2478564,0.06081848
-1.202243,0.9573189,0.4490727,0.008284159,-0.3552358,0.1249306
-1.202243,0.9573189,0.4490727,0.008284159,-0.3552358,0.1249306
-1.229091,0.9660075,0.412093,0.008284259,-0.1385646,0.01900814
-1.229091,0.9660075,0.412093,0.008284259,-0.1385646,0.01900814
-1.255361,0.9724738,0.3726795,0.008284261,-0.08688778,0.007473991
-1.255361,0.9724738,0.3726795,0.008284261,-0.08688778,0.007473991
-1.277725,0.9759836,0.3303687,0.008284242,-0.221376,0.04851726
-1.277725,0.9759836,0.3303687,0.008284242,-0.221376,0.04851726
-1.29356,0.9782974,0.2897502,0.008284565,-0.1838793,0.03347348
-1.29356,0.9782974,0.2897502,0.008284565,-0.1838793,0.03347348
-1.298206,0.9783053,0.2698163,0.00828449,-0.1240831,0.01524264
-1.298206,0.9783053,0.2698163,0.00828449,-0.1240831,0.01524264
-1.304036,0.9774782,0.2324634,0.008284857,-0.0328927,0.001071111
-1.304036,0.9774782,0.2324634,0.008284857,-0.0328927,0.001071111
-1.305758,0.9754749,0.2157847,0.008284516,-0.1028359,0.01046946
-1.305758,0.9754749,0.2157847,0.008284516,-0.1028359,0.01046946
-1.304876,0.9699425,0.1661478,0.008284434,-0.3209458,0.1019761
-1.304876,0.9699425,0.1661478,0.008284434,-0.3209458,0.1019761
-1.303513,0.9682325,0.1515286,0.008284414,-0.4131002,0.1689453
-1.303513,0.9682325,0.1515286,0.008284414,-0.4131002,0.1689453
-1.30188,0.9676312,0.1360954,0.008284205,-0.4179894,0.172968
-1.30188,0.9676312,0.1360954,0.008284205,-0.4179894,0.172968
-1.299758,0.9670581,0.08935873,0.00828429,-0.4761156,0.2244193
-1.299758,0.9670581,0.08935873,0.00828429,-0.4761156,0.2244193
-1.299468,0.9689861,0.04661827,0.008284292,-0.5591295,0.3094995
-1.299468,0.9689861,0.04661827,0.008284292,-0.5591295,0.3094995
-1.299713,0.9694563,0.009612128,0.008284414,-0.5242506,0.2720903
-1.299713,0.9694563,0.009612128,0.008284414,-0.5242506,0.2720903
-1.299362,0.9696686,-0.002142861,0.00828439,-0.5536782,0.303494
-1.299362,0.9696686,-0.002142861,0.00828439,-0.5536782,0.303494
-1.298511,0.9713381,-0.04352732,0.008284272,-0.5969957,0.3528398
-1.298511,0.9713381,-0.04352732,0.008284272,-0.5969957,0.3528398
-1.297452,0.973052,-0.06134875,0.00828394,-0.6314313,0.3947185
-1.297452,0.973052,-0.06134875,0.00828394,-0.6314313,0.3947185
-1.294919,0.9757173,-0.08830304,0.008284489,-0.666323,0.4395465
-1.294919,0.9757173,-0.08830304,0.008284489,-0.666323,0.4395465
-1.2912,0.9756166,-0.1125313,0.008284278,-0.6492201,0.4172719
-1.2912,0.9756166,-0.1125313,0.008284278,-0.6492201,0.4172719
-1.287977,0.9742765,-0.1262661,0.00828473,-0.5945703,0.3499788
-1.287977,0.9742765,-0.1262661,0.00828473,-0.5945703,0.3499788
-1.286736,0.9733692,-0.1324099,0.008284395,-0.5676995,0.3190599
-1.286736,0.9733692,-0.1324099,0.008284395,-0.5676995,0.3190599
-1.285644,0.9716664,-0.1580215,0.008284634,-0.5758778,0.3283189
-1.285644,0.9716664,-0.1580215,0.008284634,-0.5758778,0.3283189
-1.286798,0.9708409,-0.164923,0.008284591,-0.5199457,0.2676401
-1.286798,0.9708409,-0.164923,0.008284591,-0.5199457,0.2676401
-1.288283,0.9691064,-0.1725169,0.008284543,-0.5447478,0.2937826
-1.288283,0.9691064,-0.1725169,0.008284543,-0.5447478,0.2937826
-1.288283,0.9691064,-0.1725169,0.008284543,-0.5447478,0.2937826
-1.289562,0.9671034,-0.1813856,0.008284353,-0.3719073,0.1369319
-1.293146,0.9560395,-0.2199965,0.008284411,-0.3227698,0.1031385
-1.293146,0.9560395,-0.2199965,0.008284411,-0.3227698,0.1031385
-1.295312,0.932984,-0.2845845,0.008284452,-0.06680527,0.004418315
-1.295312,0.932984,-0.2845845,0.008284452,-0.06680527,0.004418315
-1.293663,0.9209766,-0.3139481,0.008284401,-0.05674815,0.003188149
-1.293663,0.9209766,-0.3139481,0.008284401,-0.05674815,0.003188149
-1.290952,0.888617,-0.3877348,0.008284487,-0.6996113,0.4845614
-1.290952,0.888617,-0.3877348,0.008284487,-0.6996113,0.4845614
-1.292005,0.8681558,-0.4291862,0.008284443,-0.9416927,0.8779173
-1.292005,0.8681558,-0.4291862,0.008284443,-0.9416927,0.8779173
-1.332719,0.8100492,-0.5885958,0.008284391,-2.123203,4.46291
-1.332719,0.8100492,-0.5885958,0.008284391,-2.123203,4.46291
-1.378568,0.7896433,-0.6905759,0.008284857,-2.395469,5.680888
