-1.173876,0.9913961,0.4227887,0.2104826,0.1800081,0.0320789
-1.173876,0.9913961,0.4227887,0.2104826,0.1800081,0.0320789
-1.167339,0.9902568,0.433481,0.1950774,0.2625925,0.06826527
-1.167339,0.9902568,0.433481,0.1950774,0.2625925,0.06826527
-1.134656,0.9546027,0.4969918,0.1147918,0.3057911,0.09257314
-1.134656,0.9546027,0.4969918,0.1147918,0.3057911,0.09257314
-1.126295,0.9471418,0.5108329,0.3455973,0.30082,0.08958776
-1.126295,0.9471418,0.5108329,0.3455973,0.30082,0.08958776
-1.117146,0.9470072,0.5136604,0.09426176,0.6330815,0.3967843
-1.117146,0.9470072,0.5136604,0.09426176,0.6330815,0.3967843
-1.110921,0.9472392,0.5168192,0.07292654,0.5208358,0.2685572
-1.110921,0.9472392,0.5168192,0.07292654,0.5208358,0.2685572
-1.109302,0.9464644,0.5218576,0.071601,0.6517094,0.4204779
-1.109302,0.9464644,0.5218576,0.071601,0.6517094,0.4204779
-1.108263,0.9460038,0.5268675,0.06490672,0.7009095,0.4863614
-1.108263,0.9460038,0.5268675,0.06490672,0.7009095,0.4863614
-1.104636,0.9469113,0.5305599,0.05865157,0.7194962,0.512498
-1.104636,0.9469113,0.5305599,0.05865157,0.7194962,0.512498
-1.101481,0.9476184,0.5348848,0.05550049,0.7766995,0.5972295
-1.101481,0.9476184,0.5348848,0.05550049,0.7766995,0.5972295
-1.099034,0.9476398,0.5394994,0.05120616,0.758049,0.5688919
-1.099034,0.9476398,0.5394994,0.05120616,0.758049,0.5688919
-1.097095,0.946592,0.5438929,0.04609172,0.7428582,0.54632
-1.097095,0.946592,0.5438929,0.04609172,0.7428582,0.54632
-1.096741,0.9446356,0.5479836,0.04089523,0.7610496,0.5734045
-1.096741,0.9446356,0.5479836,0.04089523,0.7610496,0.5734045
-1.098465,0.9416876,0.5527672,0.03564169,0.7816134,0.6048103
-1.098465,0.9416876,0.5527672,0.03564169,0.7816134,0.6048103
-1.101253,0.9377451,0.5574511,0.03446442,0.752472,0.560552
-1.101253,0.9377451,0.5574511,0.03446442,0.752472,0.560552
-1.102276,0.9323305,0.5657253,0.03558399,0.7448251,0.5492167
-1.102276,0.9323305,0.5657253,0.03558399,0.7448251,0.5492167
-1.140799,0.9323584,0.54796,0.01574251,-2942.19,8569915
-1.140799,0.9323584,0.54796,0.01574251,-2942.19,8569915
-1.141672,0.9331644,0.5437882,0.009403433,-119711.3,1.418749E+10
-1.141672,0.9331644,0.5437882,0.009403433,-119711.3,1.418749E+10
-1.142523,0.9342594,0.5396917,0.006569666,-5750236,3.273456E+13
-1.142523,0.9342594,0.5396917,0.006569666,-5750236,3.273456E+13
-1.143375,0.9355501,0.534879,0.006568789,-2.491923E+08,6.147581E+16
-1.143375,0.9355501,0.534879,0.006568789,-2.491923E+08,6.147581E+16
-1.147882,0.9392616,0.5211512,0.006568376,-5.562406E+11,3.063096E+23
-1.147882,0.9392616,0.5211512,0.006568376,-5.562406E+11,3.063096E+23
-1.151068,0.9421996,0.5125693,0.006568048,-2.498801E+13,6.181566E+26
-1.151068,0.9421996,0.5125693,0.006568048,-2.498801E+13,6.181566E+26
-1.171048,0.957579,0.4543695,0.006567583,-1.026468E+20,Infinity
-1.171048,0.957579,0.4543695,0.006567583,-1.026468E+20,Infinity
-1.180402,0.9641984,0.4126956,0.006568472,-2.104216E+23,Infinity
-1.180402,0.9641984,0.4126956,0.006568472,-2.104216E+23,Infinity
-1.183651,0.9689345,0.3860108,0.006567882,-9.100022E+24,Infinity
-1.183651,0.9689345,0.3860108,0.006567882,-9.100022E+24,Infinity
-1.188409,0.9850105,0.2995369,0.00656884,-8.426195E+29,Infinity
-1.188409,0.9850105,0.2995369,0.00656884,-8.426195E+29,Infinity
-1.188138,0.996294,0.2366665,0.006567989,-1.700733E+33,Infinity
-1.188138,0.996294,0.2366665,0.006567989,-1.700733E+33,Infinity
