-0.2953506,0.7921328,0.9872925,0.9120424,-0.106653,0.01126111
-0.1397567,0.8967962,0.3057731,0.4497599,0.4493632,0.199908
-0.1413517,0.8926691,0.3019355,0.4302091,0.4533488,0.2034699
-0.1429933,0.8884376,0.2982818,0.4152247,0.4605127,0.2099512
-0.144567,0.8842523,0.2951606,0.4048739,0.457066,0.2068202
-0.1459792,0.8806075,0.2930512,0.3981012,0.4844098,0.2323064
-0.14757,0.8773934,0.2905521,0.3901556,0.4929492,0.2405689
-0.1493949,0.8748639,0.2876552,0.3787423,0.4965303,0.2440769
-0.1512537,0.8727334,0.2847117,0.3661752,0.4875719,0.2353491
-0.1533864,0.8708262,0.2812392,0.3522578,0.5037551,0.2512315
-0.1552165,0.8694888,0.2782399,0.340791,0.4961124,0.2436662
-0.1565249,0.8687478,0.27594,0.3331878,0.5611283,0.3117163
-0.1577673,0.8692717,0.2734652,0.3260099,0.6150811,0.3745415
-0.1588619,0.8713226,0.271192,0.3155561,0.6412997,0.4071526
-0.160019,0.8745343,0.2686069,0.302565,0.5229948,0.2707883
-0.1611578,0.8783575,0.2662986,0.2890695,0.4659879,0.2149732
-0.1621708,0.8830546,0.2641428,0.2755575,0.4421881,0.193575
-0.1627756,0.8877908,0.2629623,0.2654534,0.3573755,0.1264401
-0.1634143,0.8927457,0.262127,0.2577751,0.4476036,0.1983455
-0.1641112,0.8983238,0.2611564,0.250708,0.252169,0.06295333
-0.1646731,0.9039589,0.2604085,0.2436865,0.2431393,0.05852555
-0.1654226,0.9099702,0.259481,0.2377684,0.2884912,0.08239489
-0.1663499,0.9158471,0.258586,0.2311704,0.3431883,0.1166004
-0.1673195,0.9212981,0.257724,0.2262526,0.2683903,0.07131303
-0.1682681,0.9260082,0.2570014,0.2224687,0.3390394,0.1137983
-0.1692668,0.9303778,0.2563392,0.2198895,0.383031,0.1452456
-0.1701321,0.9339091,0.2557446,0.2179592,0.4346566,0.1870371
-0.1708551,0.9369563,0.2550633,0.2161965,0.5135972,0.2611443
-0.1714336,0.9400958,0.2543458,0.2141136,0.5474492,0.2967036
-0.1719987,0.9433408,0.253731,0.2115438,0.5236109,0.2714267
-0.1863103,0.9580699,0.2327873,0.4228972,0.4960857,0.24364
-0.1868654,0.9558046,0.2314801,0.3295805,0.620904,0.3816665
