-0.1978874,203.2384,0.2594646,8.377314,-1.087659,12.96997,7.538725,198.3691,-0.3769363
-0.1965496,196.5496,0.2601751,4.824877,-1.087581,12.58075,7.082783,197.0109,-0.3541392
-0.1921535,196.5496,0.2609515,4.824877,-1.087307,12.58075,7.082783,192.5898,-0.3541392
-0.1877574,196.5496,0.2617279,4.824877,-1.087033,12.58075,7.082783,188.1711,-0.3541392
-0.1833613,196.5496,0.2625042,4.824877,-1.08676,12.58075,7.082783,183.7549,-0.3541392
-0.1795461,179.5461,0.2627152,2.284825,-1.086542,11.54196,6.339165,179.9312,-0.3169582
-0.1814125,179.5461,0.2599265,2.284825,-1.087687,11.54196,6.339165,181.9263,-0.3169582
-0.1850135,179.5461,0.2562236,2.284825,-1.088449,11.54196,6.339165,185.7092,-0.3169582
-0.1891629,179.5461,0.25324,2.284825,-1.088889,11.54196,6.339165,190.0364,-0.3169582
-0.192625,179.5461,0.2514126,2.284825,-1.089323,11.54196,6.339165,193.6341,-0.3169582
-0.195008,195.008,0.2510471,13.95291,-1.089624,14.62352,7.640448,196.0527,-0.3820224
-0.2008129,195.008,0.250974,13.95291,-1.090247,14.62352,7.640448,201.8787,-0.3820224
-0.2069019,195.008,0.2509594,13.95291,-1.090929,14.62352,7.640448,207.9886,-0.3820224
-0.2133077,195.008,0.2509564,13.95291,-1.091645,14.62352,7.640448,214.4166,-0.3820224
-0.2197999,195.008,0.2512208,13.95291,-1.092198,14.62352,7.640448,220.9019,-0.3820224
-0.226172,226.172,0.2513199,13.68004,-1.092881,17.88056,8.788498,227.2898,-0.4394249
-0.2331837,226.172,0.2510285,13.68004,-1.093889,17.88056,8.788498,234.3643,-0.4394249
-0.2397636,226.172,0.2509703,13.68004,-1.094834,17.88056,8.788498,240.9913,-0.4394249
-0.2463719,226.172,0.2511373,13.68004,-1.095749,17.88056,8.788498,247.6324,-0.4394249
-0.2528238,226.172,0.2511257,13.68004,-1.096677,17.88056,8.788498,254.1304,-0.4394249
-0.2592757,259.2757,0.251114,13.88595,-1.097605,22.60482,10.07491,260.6294,-0.5037456
-0.2628532,259.2757,0.2509874,13.88595,-1.098476,22.60482,10.07491,264.2712,-0.5037456
-0.2663576,259.2757,0.250962,13.88595,-1.09933,22.60482,10.07491,267.8346,-0.5037456
-0.2698201,259.2757,0.250957,13.88595,-1.100174,22.60482,10.07491,271.3554,-0.5037456
-0.2732778,259.2757,0.250956,13.88595,-1.101016,22.60482,10.07491,274.8724,-0.5037456
-0.2767347,276.7347,0.2509558,14.04423,-1.101858,26.85845,10.73177,278.3895,-0.5365886
-0.2767663,276.7347,0.2509557,14.04423,-1.101876,26.85845,10.73177,278.4226,-0.5365886
-0.2767996,276.7347,0.2509557,14.04423,-1.101881,26.85845,10.73177,278.4562,-0.5365886
-0.2768469,276.7347,0.2509557,14.04423,-1.101886,26.85845,10.73177,278.5037,-0.5365886
-0.2770489,277.0489,0.2509557,14.04428,-1.10189,26.89004,10.62015,278.7049,-0.5310075
-0.2791433,277.0489,0.2509557,14.04428,-1.102605,26.89004,10.62015,280.8563,-0.5310075
-0.2818999,277.0489,0.2509557,14.04428,-1.103728,26.89004,10.62015,283.7078,-0.5310075
-0.2850563,277.0489,0.2509557,14.04428,-1.104998,26.89004,10.62015,286.9742,-0.5310075
-0.2889982,277.0489,0.251177,14.04428,-1.105631,26.89004,10.62015,290.9456,-0.5310075
-0.2931427,277.0489,0.2520426,14.04428,-1.10582,26.89004,10.62015,295.0431,-0.5310075
-0.2974445,297.4445,0.2532099,11.79013,-1.105778,30.77829,11.4679,299.265,-0.5733951
-0.3023099,297.4445,0.2531627,11.79013,-1.106493,30.77829,11.4679,304.1763,-0.5733951
-0.3082171,297.4445,0.2526859,11.79013,-1.10725,30.77829,11.4679,310.1443,-0.5733951
-0.3143779,297.4445,0.2527257,11.79013,-1.107886,30.77829,11.4679,316.3315,-0.5733951
-0.3204179,297.4445,0.2525439,11.79013,-1.108598,30.77829,11.4679,322.4152,-0.5733951
-0.3264579,326.4579,0.252362,12.63797,-1.109309,34.30927,12.64363,328.499,-0.6321815
-0.3301542,326.4579,0.251237,12.63797,-1.110027,34.30927,12.64363,332.2921,-0.6321815
-0.332828,326.4579,0.251012,12.63797,-1.110546,34.30927,12.64363,335.013,-0.6321815
-0.3359851,326.4579,0.250967,12.63797,-1.110922,34.30927,12.64363,338.1912,-0.6321815
-0.3391926,326.4579,0.2513515,12.63797,-1.111166,34.30927,12.64363,341.3882,-0.6321815
-0.3422847,342.2847,0.2515253,13.47464,-1.111495,36.49449,13.2039,344.4884,-0.6601951
-0.3433638,342.2847,0.2510696,13.47464,-1.111613,36.49449,13.2039,345.5911,-0.6601951
-0.3437084,342.2847,0.2509785,13.47464,-1.111654,36.49449,13.2039,345.9415,-0.6601951
-0.3441728,342.2847,0.2509603,13.47464,-1.111721,36.49449,13.2039,346.4109,-0.6601951
-0.3450547,342.2847,0.2509566,13.47464,-1.111861,36.49449,13.2039,347.302,-0.6601951
-0.3467293,346.7293,0.2509559,14.04411,-1.112131,37.13059,13.31855,348.9944,-0.6659276
-0.3507887,346.7293,0.2509557,14.04411,-1.113857,37.13059,13.31855,353.2135,-0.6659276
-0.3559768,346.7293,0.2509557,14.04411,-1.116411,37.13059,13.31855,358.6524,-0.6659276
-0.3622704,346.7293,0.2516947,14.04411,-1.118086,37.13059,13.31855,365.0661,-0.6659276
-0.3689424,368.9424,0.2534127,11.58732,-1.119176,44.17587,14.33018,371.7584,-0.7165088
-0.371274,368.9424,0.2551841,11.58732,-1.119315,44.17587,14.33018,374.0382,-0.7165088
-0.3746453,374.6453,0.2569427,8.057326,-1.119116,44.11614,14.26813,377.3198,-0.7134064
-0.3765485,374.6453,0.2570258,8.057326,-1.118888,44.11614,14.26813,379.1813,-0.7134064
-0.3805674,374.6453,0.2561656,8.057326,-1.118808,44.11614,14.26813,383.1823,-0.7134064
-0.3853403,374.6453,0.2560148,8.057326,-1.118549,44.11614,14.26813,387.8974,-0.7134064
-0.39047,374.6453,0.2565981,8.057326,-1.118092,44.11614,14.26813,392.9305,-0.7134064
-0.3957147,374.6453,0.2573671,8.057326,-1.117624,44.11614,14.26813,398.0769,-0.7134064
-0.4008832,400.8832,0.2580142,6.985754,-1.117178,42.17804,15.14395,403.1565,-0.7571977
-0.402094,400.8832,0.2579592,6.985754,-1.116482,42.17804,15.14395,404.2894,-0.7571977
-0.4042787,400.8832,0.2575383,6.985754,-1.116051,42.17804,15.14395,406.426,-0.7571977
-0.4067724,400.8832,0.2575789,6.985754,-1.11567,42.17804,15.14395,408.8678,-0.7571977
-0.4094149,400.8832,0.2579589,6.985754,-1.115256,42.17804,15.14395,411.4494,-0.7571977
-0.4119945,411.9945,0.2582613,6.738663,-1.114795,39.79516,15.35806,413.9669,-0.7679031
-0.409942,411.9945,0.2579059,6.738663,-1.11409,39.79516,15.35806,411.8626,-0.7679031
-0.4092559,411.9945,0.2568809,6.738663,-1.113773,39.79516,15.35806,411.1687,-0.7679031
-0.4094617,411.9945,0.2558393,6.738663,-1.113648,39.79516,15.35806,411.3836,-0.7679031
-0.4101138,411.9945,0.255251,6.738663,-1.113554,39.79516,15.35806,412.0373,-0.7679031
-0.4110326,411.0326,0.2551594,9.840608,-1.113445,38.44476,15.34321,412.9439,-0.7671604
-0.406676,411.0326,0.255118,9.840608,-1.113114,38.44476,15.34321,408.5776,-0.7671604
-0.4039701,411.0326,0.2544602,9.840608,-1.113226,38.44476,15.34321,405.9115,-0.7671604
-0.4027276,411.0326,0.2534518,9.840608,-1.113651,38.44476,15.34321,404.7429,-0.7671604
-0.402513,411.0326,0.2526232,9.840608,-1.114172,38.44476,15.34321,404.6039,-0.7671604
-0.4029555,402.9555,0.2523712,12.62882,-1.114626,39.62576,15.17789,405.0961,-0.7588946
-0.3973294,402.9555,0.2527146,12.62882,-1.114616,39.62576,15.17789,399.4884,-0.7588946
-0.3931037,402.9555,0.2525695,12.62882,-1.114958,39.62576,15.17789,395.3247,-0.7588946
-0.3905463,402.9555,0.2518355,12.62882,-1.115622,39.62576,15.17789,392.8738,-0.7588946
-0.3896269,389.6269,0.2511317,13.86833,-1.116076,41.07559,14.78407,392.0314,-0.7392037
-0.3829567,389.6269,0.2509909,13.86833,-1.115873,41.07559,14.78407,385.3865,-0.7392037
-0.3787571,389.6269,0.2509627,13.86833,-1.115746,41.07559,14.78407,381.2011,-0.7392037
-0.3774308,389.6269,0.2509571,13.86833,-1.115708,41.07559,14.78407,379.8794,-0.7392037
-0.3774357,389.6269,0.250956,13.86833,-1.11571,41.07559,14.78407,379.8846,-0.7392037
-0.3780906,378.0905,0.2509558,14.04423,-1.115713,40.71259,14.38531,380.5355,-0.7192656
-0.372811,378.0905,0.2511759,14.04423,-1.115077,40.71259,14.38531,375.2137,-0.7192656
-0.3675314,378.0905,0.2513959,14.04423,-1.114442,40.71259,14.38531,369.8919,-0.7192656
-0.3630819,378.0905,0.2511953,14.04423,-1.114128,40.71259,14.38531,365.4449,-0.7192656
-0.3609146,378.0905,0.2510036,14.04423,-1.113979,40.71259,14.38531,363.2832,-0.7192656
-0.3609014,360.9015,0.2509653,14.03469,-1.11398,38.98013,13.72952,363.2716,-0.6864762
-0.3552915,360.9015,0.2511467,14.03469,-1.113375,38.98013,13.72952,357.6263,-0.6864762
-0.3496815,360.9015,0.2513281,14.03469,-1.112769,38.98013,13.72952,351.9809,-0.6864762
-0.3440715,360.9015,0.2515094,14.03469,-1.112164,38.98013,13.72952,346.3356,-0.6864762
-0.3391932,360.9015,0.2511733,14.03469,-1.111889,38.98013,13.72952,341.4733,-0.6864762
-0.3368799,336.8799,0.2509992,14.00077,-1.111765,36.76498,12.7937,339.1693,-0.639685
-0.3294795,336.8799,0.2510442,14.00077,-1.111077,36.76498,12.7937,331.7425,-0.639685
-0.3220792,336.8799,0.2510892,14.00077,-1.110388,36.76498,12.7937,324.3159,-0.639685
-0.3146788,336.8799,0.2511341,14.00077,-1.1097,36.76498,12.7937,316.8897,-0.639685
-0.3079813,336.8799,0.2509914,14.00077,-1.109146,36.76498,12.7937,310.1849,-0.639685
-0.3041774,304.1774,0.2509628,14.03716,-1.108824,33.82409,11.56234,306.374,-0.5781169
-0.2958436,304.1774,0.2511541,14.03716,-1.107991,33.82409,11.56234,297.9992,-0.5781169
-0.2875097,304.1774,0.2513454,14.03716,-1.107158,33.82409,11.56234,289.6246,-0.5781169
-0.2791758,304.1774,0.2515367,14.03716,-1.106325,33.82409,11.56234,281.2502,-0.5781169
-0.2712996,304.1774,0.2512847,14.03716,-1.105882,33.82409,11.56234,273.3958,-0.5781169
-0.2664151,266.4152,0.2510215,13.97848,-1.105617,30.61676,10.16348,268.5327,-0.5081742
-0.2576198,266.4152,0.250977,13.97848,-1.104889,30.61676,10.16348,259.7267,-0.5081742
-0.2488574,266.4152,0.25096,13.97848,-1.104163,30.61676,10.16348,250.9534,-0.5081742
-0.2401112,266.4152,0.2509566,13.97848,-1.103439,30.61676,10.16348,242.1971,-0.5081742
-0.2313683,231.3683,0.2509559,14.04411,-1.102715,27.71532,8.914687,233.4452,-0.4457344
-0.219093,231.3683,0.2511752,14.04411,-1.101565,27.71532,8.914687,221.1302,-0.4457344
-0.2068177,231.3683,0.2513945,14.04411,-1.100415,27.71532,8.914687,208.8171,-0.4457344
-0.1948758,231.3683,0.2511725,14.04411,-1.099633,27.71532,8.914687,196.9126,-0.4457344
-0.1870586,231.3683,0.2509991,14.04411,-1.099126,27.71532,8.914687,189.127,-0.4457344
-0.1833912,183.3913,0.2509644,14.03561,-1.098891,23.8905,7.088955,185.4726,-0.3544478
-0.1771188,183.3913,0.2511494,14.03561,-1.098299,23.8905,7.088955,179.1808,-0.3544478
-0.1708464,183.3913,0.2513343,14.03561,-1.097708,23.8905,7.088955,172.8898,-0.3544478
-0.1645739,183.3913,0.2515193,14.03561,-1.097117,23.8905,7.088955,166.5997,-0.3544478
-0.1583015,183.3913,0.2517043,14.03561,-1.096526,23.8905,7.088955,160.3106,-0.3544478
-0.1520291,152.0291,0.2518893,13.1107,-1.095935,20.9347,6.00272,154.0227,-0.300136
-0.1434648,152.0291,0.2522769,13.1107,-1.095024,20.9347,6.00272,145.4132,-0.300136
-0.1349005,152.0291,0.2526645,13.1107,-1.094113,20.9347,6.00272,136.8051,-0.300136
-0.1263363,152.0291,0.2530521,13.1107,-1.093203,20.9347,6.00272,128.1989,-0.300136
-0.117772,117.772,0.2534397,11.56026,-1.092292,17.29214,4.672642,119.5947,-0.2336321
-0.1074552,117.772,0.2540042,11.56026,-1.091121,17.29214,4.672642,109.2127,-0.2336321
-0.09713845,117.772,0.2545686,11.56026,-1.089949,17.29214,4.672642,98.83402,-0.2336321
-0.08682167,117.772,0.255133,11.56026,-1.088777,17.29214,4.672642,88.46002,-0.2336321
-0.07650489,117.772,0.2556974,11.56026,-1.087606,17.29214,4.672642,78.09251,-0.2336321
-0.0661881,66.1881,0.2562619,8.738131,-1.086434,11.4342,2.552608,67.73449,-0.1276304
-0.05496816,66.1881,0.2569558,8.738131,-1.085099,11.4342,2.552608,56.46407,-0.1276304
-0.04374822,66.1881,0.2576497,8.738131,-1.083763,11.4342,2.552608,45.21865,-0.1276304
-0.03252828,66.1881,0.2583437,8.738131,-1.082428,11.4342,2.552608,34.02302,-0.1276304
-0.02132932,66.1881,0.2590148,8.738131,-1.081099,11.4342,2.552608,22.97733,-0.1276304
-0.01149858,11.49858,0.2586384,6.361544,-1.079976,4.976034,0.3850241,14.0516,-0.0192512
-0.001647437,11.49858,0.2583436,6.361544,-1.078805,4.976034,0.3850241,7.842095,-0.0192512
0.008203703,11.49858,0.2580488,6.361544,-1.077634,4.976034,0.3850241,11.07051,-0.0192512
0.0176238,11.49858,0.2578364,6.361544,-1.076556,4.976034,0.3850241,19.0876,-0.0192512
0.02614116,26.14116,0.2575534,7.446587,-1.075496,0.4960299,-0.8521343,27.18562,0.04260672
0.03409885,26.14116,0.2573875,7.446587,-1.074439,0.4960299,-0.8521343,34.94276,0.04260672
0.04205655,26.14116,0.2572216,7.446587,-1.073381,0.4960299,-0.8521343,42.80042,0.04260672
0.05001424,26.14116,0.2570558,7.446587,-1.072324,0.4960299,-0.8521343,50.71189,0.04260672
0.05797193,26.14116,0.2568899,7.446587,-1.071267,0.4960299,-0.8521343,58.65541,0.04260672
0.06592963,65.92963,0.256724,8.275986,-1.070209,4.790783,-2.325243,66.61951,0.1162621
0.07275411,65.92963,0.2566898,8.275986,-1.06924,4.790783,-2.325243,73.45335,0.1162621
0.07957859,65.92963,0.2566556,8.275986,-1.068271,4.790783,-2.325243,80.29729,0.1162621
0.08640306,65.92963,0.2566214,8.275986,-1.067302,4.790783,-2.325243,87.14898,0.1162621
0.09322754,65.92963,0.2565871,8.275986,-1.066334,4.790783,-2.325243,94.0067,0.1162621
0.100052,100.052,0.2565529,8.447051,-1.065365,9.635448,-3.580066,100.8692,0.1790033
0.1052281,100.052,0.2566514,8.447051,-1.064558,9.635448,-3.580066,106.074,0.1790033
0.1104042,100.052,0.2567498,8.447051,-1.063752,9.635448,-3.580066,111.282,0.1790033
0.1155804,100.052,0.2568482,8.447051,-1.062945,9.635448,-3.580066,116.4929,0.1790033
0.1207565,100.052,0.2569467,8.447051,-1.062139,9.635448,-3.580066,121.7062,0.1790033
0.1259326,125.9326,0.2570451,7.954865,-1.061332,13.6677,-4.562745,126.9216,0.2281373
0.1290709,125.9326,0.2572668,7.954865,-1.06075,13.6677,-4.562745,130.0852,0.2281373
0.1322092,125.9326,0.2574885,7.954865,-1.060168,13.6677,-4.562745,133.2505,0.2281373
0.1353475,125.9326,0.2577102,7.954865,-1.059586,13.6677,-4.562745,136.4173,0.2281373
0.1384859,125.9326,0.2579319,7.954865,-1.059004,13.6677,-4.562745,139.5857,0.2281373
0.1416242,141.6242,0.2581536,6.846368,-1.058422,16.5782,-5.164063,142.7554,0.2582031
0.1425046,141.6242,0.2584796,6.846368,-1.058107,16.5782,-5.164063,143.6505,0.2582031
0.1433851,141.6242,0.2588056,6.846368,-1.057792,16.5782,-5.164063,144.5468,0.2582031
0.1442655,141.6242,0.2591316,6.846368,-1.057477,16.5782,-5.164063,145.4442,0.2582031
0.1451459,141.6242,0.2594575,6.846368,-1.057162,16.5782,-5.164063,146.3429,0.2582031
0.1460264,146.0264,0.2597835,5.216479,-1.056847,18.15295,-5.34936,147.2428,0.267468
0.1446098,146.0264,0.2601871,5.216479,-1.05682,18.15295,-5.34936,145.8275,0.267468
0.1431932,146.0264,0.2605906,5.216479,-1.056793,18.15295,-5.34936,144.4133,0.267468
0.1417766,146.0264,0.2609942,5.216479,-1.056767,18.15295,-5.34936,143.0004,0.267468
0.14036,146.0264,0.2613977,5.216479,-1.05674,18.15295,-5.34936,141.5887,0.267468
0.1389435,138.9435,0.2618013,3.198713,-1.056713,18.28706,-5.116554,140.1782,0.2558277
0.1353702,138.9435,0.2622497,3.198713,-1.056973,18.28706,-5.116554,136.5929,0.2558277
0.1317969,138.9435,0.2626981,3.198713,-1.057232,18.28706,-5.116554,133.009,0.2558277
0.1282236,138.9435,0.2631465,3.198713,-1.057492,18.28706,-5.116554,129.4266,0.2558277
0.1246503,138.9435,0.2635949,3.198713,-1.057752,18.28706,-5.116554,125.8458,0.2558277
0.121077,121.077,0.2640433,0.9566844,-1.058012,16.98828,-4.487761,122.2668,0.224388
0.1156534,121.077,0.264501,0.9566844,-1.058534,16.98828,-4.487761,116.8208,0.224388
0.1102298,121.077,0.2649588,0.9566844,-1.059057,16.98828,-4.487761,111.3769,0.224388
0.1048062,121.077,0.2654165,0.9566844,-1.059579,16.98828,-4.487761,105.9354,0.224388
0.09938253,99.38254,0.2658742,0.8742511,-1.060101,14.89878,-3.714078,100.4969,0.1857039
0.09246404,99.38254,0.2663132,0.8742511,-1.060851,14.89878,-3.714078,93.54956,0.1857039
0.08554554,99.38254,0.2667521,0.8742511,-1.061601,14.89878,-3.714078,86.60631,0.1857039
0.07862704,99.38254,0.267191,0.8742511,-1.06235,14.89878,-3.714078,79.66822,0.1857039
0.07170855,99.38254,0.26763,0.8742511,-1.0631,14.89878,-3.714078,72.73679,0.1857039
0.06479005,64.79005,0.2680689,3.068894,-1.06385,11.15024,-2.43323,65.8141,0.1216615
0.05694938,64.79005,0.2684539,3.068894,-1.064764,11.15024,-2.43323,57.96495,0.1216615
0.04910872,64.79005,0.268839,3.068894,-1.065678,11.15024,-2.43323,50.13279,0.1216615
0.04126806,64.79005,0.269224,3.068894,-1.066593,11.15024,-2.43323,42.32702,0.1216615
0.03342739,33.42739,0.2696091,4.609078,-1.067507,7.4929,-1.329309,34.56556,0.06646545
0.02514737,33.42739,0.2699178,4.609078,-1.068529,7.4929,-1.329309,26.4282,0.06646545
0.01686735,33.42739,0.2702266,4.609078,-1.069551,7.4929,-1.329309,18.48022,0.06646545
0.008587322,33.42739,0.2705354,4.609078,-1.070573,7.4929,-1.329309,11.13482,0.06646545
0.0003072973,33.42739,0.2708442,4.609078,-1.071595,7.4929,-1.329309,6.770988,0.06646545
-0.007972728,7.972727,0.271153,6.152987,-1.072616,2.38359,0.2496313,10.34916,-0.01248156
-0.0160121,7.972727,0.2713611,6.152987,-1.073661,2.38359,0.2496313,17.28132,-0.01248156
-0.02405148,7.972727,0.2715693,6.152987,-1.074706,2.38359,0.2496313,24.93423,-0.01248156
-0.03209085,7.972727,0.2717775,6.152987,-1.075751,2.38359,0.2496313,32.80733,-0.01248156
-0.04013022,40.13022,0.2719857,6.985664,-1.076796,1.795888,1.376149,40.77327,-0.06880744
-0.04745254,40.13022,0.2720822,6.985664,-1.077801,1.795888,1.376149,48.05983,-0.06880744
-0.05477485,40.13022,0.2721787,6.985664,-1.078806,1.795888,1.376149,55.37424,-0.06880744
-0.06209717,40.13022,0.2722752,6.985664,-1.079811,1.795888,1.376149,62.70676,-0.06880744
-0.06941949,40.13022,0.2723718,6.985664,-1.080817,1.795888,1.376149,70.0517,-0.06880744
-0.07674181,76.74181,0.2724683,7.468313,-1.081822,6.821752,2.776061,77.40553,-0.138803
-0.08276486,76.74181,0.2724466,7.468313,-1.082707,6.821752,2.776061,83.45577,-0.138803
-0.08878791,76.74181,0.272425,7.468313,-1.083592,6.821752,2.776061,89.51109,-0.138803
-0.09481096,76.74181,0.2724033,7.468313,-1.084476,6.821752,2.776061,95.57054,-0.138803
-0.100834,76.74181,0.2723816,7.468313,-1.085361,6.821752,2.776061,101.6334,-0.138803
-0.1068571,106.8571,0.27236,7.359982,-1.086246,11.2462,3.88552,107.699,-0.194276
-0.111131,106.8571,0.2722234,7.359982,-1.086944,11.2462,3.88552,112.0042,-0.194276
-0.115405,106.8571,0.2720867,7.359982,-1.087641,11.2462,3.88552,116.3114,-0.194276
-0.119679,106.8571,0.2719501,7.359982,-1.088339,11.2462,3.88552,120.6205,-0.194276
-0.123953,106.8571,0.2718135,7.359982,-1.089037,11.2462,3.88552,124.9312,-0.194276
-0.128227,128.227,0.2716769,6.676912,-1.089734,14.73427,4.688931,129.2433,-0.2344466
-0.1304397,128.227,0.2714375,6.676912,-1.090193,14.73427,4.688931,131.4791,-0.2344466
-0.1326523,128.227,0.2711981,6.676912,-1.090651,14.73427,4.688931,133.7161,-0.2344466
-0.134865,128.227,0.2709587,6.676912,-1.091109,14.73427,4.688931,135.9543,-0.2344466
-0.1370777,128.227,0.2707193,6.676912,-1.091567,14.73427,4.688931,138.1936,-0.2344466
-0.1392904,139.2904,0.2704799,5.479902,-1.092026,17.02547,5.117722,140.434,-0.2558861
-0.1392938,139.2904,0.2701578,5.479902,-1.092211,17.02547,5.117722,140.4479,-0.2558861
-0.1392973,139.2904,0.2698357,5.479902,-1.092397,17.02547,5.117722,140.4628,-0.2558861
-0.1393008,139.2904,0.2695137,5.479902,-1.092583,17.02547,5.117722,140.4786,-0.2558861
-0.1393043,139.3043,0.2691916,4.191607,-1.092768,17.76838,5.116814,140.4955,-0.2558407
-0.1371275,139.3043,0.2688076,4.191607,-1.092674,17.76838,5.116814,138.3142,-0.2558407
-0.1349506,139.3043,0.2684235,4.191607,-1.09258,17.76838,5.116814,136.1339,-0.2558407
-0.1327738,139.3043,0.2680395,4.191607,-1.092485,17.76838,5.116814,133.9546,-0.2558407
-0.1305969,139.3043,0.2676555,4.191607,-1.092391,17.76838,5.116814,131.7765,-0.2558407
-0.1284201,128.4201,0.2672714,2.271444,-1.092296,17.29631,4.738493,129.5995,-0.2369247
-0.1242609,124.2609,0.2668568,1.856774,-1.091932,16.93225,4.50891,125.423,-0.2254455
-0.1182246,124.2609,0.2664196,1.856774,-1.091309,16.93225,4.50891,119.3526,-0.2254455
-0.1121882,124.2609,0.2659824,1.856774,-1.090686,16.93225,4.50891,113.2838,-0.2254455
-0.1061519,124.2609,0.2655452,1.856774,-1.090063,16.93225,4.50891,107.2167,-0.2254455
-0.1001155,124.2609,0.265108,1.856774,-1.08944,16.93225,4.50891,101.1516,-0.2254455
-0.09407919,94.07919,0.2646708,0.3292263,-1.088817,13.81731,3.449068,95.08901,-0.1724534
-0.08664521,94.07919,0.2642442,0.3292263,-1.087986,13.81731,3.449068,87.61618,-0.1724534
-0.07921123,94.07919,0.2638176,0.3292263,-1.087154,13.81731,3.449068,80.14702,-0.1724534
-0.07177725,94.07919,0.263391,0.3292263,-1.086323,13.81731,3.449068,72.68266,-0.1724534
-0.06434327,64.34327,0.2629644,2.035588,-1.085491,10.49137,2.342405,65.22475,-0.1171203
-0.05600186,64.34327,0.2625754,2.035588,-1.084507,10.49137,2.342405,56.85479,-0.1171203
-0.04766045,64.34327,0.2621863,2.035588,-1.083522,10.49137,2.342405,48.49809,-0.1171203
-0.03931904,64.34327,0.2617973,2.035588,-1.082538,10.49137,2.342405,40.16294,-0.1171203
-0.03097763,30.97763,0.2614082,3.591746,-1.081553,6.553173,1.163357,31.86625,-0.05816786
-0.02224312,30.97763,0.2610797,3.591746,-1.080477,6.553173,1.163357,23.24049,-0.05816786
-0.0135086,30.97763,0.2607512,3.591746,-1.079401,6.553173,1.163357,14.829,-0.05816786
-0.004774094,30.97763,0.2604226,3.591746,-1.078324,6.553173,1.163357,7.402314,-0.05816786
0.003960418,30.97763,0.2600941,3.591746,-1.077248,6.553173,1.163357,6.693691,-0.05816786
0.01269493,12.69493,0.2597655,5.23445,-1.076172,1.17147,-0.4716472,13.78162,0.02358236
0.02111774,12.69493,0.2595232,5.23445,-1.075091,1.17147,-0.4716472,21.81657,0.02358236
0.02954056,12.69493,0.2592808,5.23445,-1.07401,1.17147,-0.4716472,30.10538,0.02358236
0.03796338,12.69493,0.2590385,5.23445,-1.072929,1.17147,-0.4716472,38.48436,0.02358236
0.04604442,12.69493,0.2588579,5.23445,-1.072064,1.17147,-0.4716472,46.54494,0.02358236
0.05368349,53.68349,0.2587177,6.2823,-1.071476,3.523827,-1.963238,54.16459,0.09816191
